Dist Name,Crop,Yield
Adilabad,MAIZE,2911.973076923077
Adilabad,RICE,2137.8076923076924
Adilabad,GROUNDNUT,1412.2692307692307
Adilabad,KHARIF SORGHUM,1293.5319230769232
Adilabad,WHEAT,1040.3576923076923
Agra,WHEAT,3202.596153846154
Agra,BARLEY,2807.131538461538
Agra,RICE,2058.576923076923
Agra,MAIZE,1998.9284615384615
Agra,PEARL MILLET,1533.4615384615386
Ahmedabad,RICE,1808.923076923077
Ahmedabad,WHEAT,1702.0661538461538
Ahmedabad,CASTOR,1642.6
Ahmedabad,OILSEEDS,1365.3288461538464
Ahmedabad,MAIZE,1310.2753846153848
Ahmednagar,MAIZE,1831.563076923077
Ahmednagar,WHEAT,1480.701923076923
Ahmednagar,GROUNDNUT,1275.7692307692307
Ahmednagar,SOYABEAN,1044.5734615384615
Ahmednagar,RICE,960.0384615384615
Ajmer,WHEAT,2131.028846153846
Ajmer,BARLEY,2043.723076923077
Ajmer,RICE,1329.6153846153845
Ajmer,RAPESEED AND MUSTARD,826.5853846153847
Ajmer,SOYABEAN,725.6746153846154
Akola,MAIZE,1586.7607692307693
Akola,KHARIF SORGHUM,1557.686923076923
Akola,SORGHUM,1552.7576923076922
Akola,WHEAT,1461.977307692308
Akola,GROUNDNUT,1142.4615384615386
Alappuzha,RICE,2521.6153846153848
Alappuzha,MINOR PULSES,817.4619230769232
Alappuzha,SESAMUM,295.88615384615383
Alappuzha,OILSEEDS,52.324615384615385
Alappuzha,GROUNDNUT,44.88461538461539
Aligarh,WHEAT,3126.3607692307696
Aligarh,BARLEY,3073.8965384615385
Aligarh,RICE,1948.576923076923
Aligarh,MAIZE,1827.09
Aligarh,PEARL MILLET,1737.8846153846155
Allahabad,WHEAT,2163.0284615384617
Allahabad,RICE,2043.4615384615386
Allahabad,MAIZE,1609.2592307692307
Allahabad,BARLEY,1606.5023076923076
Allahabad,PIGEONPEA,1534.6911538461538
Almorah,MAIZE,1136.0084615384617
Almorah,RICE,1068.7307692307693
Almorah,BARLEY,1053.0634615384615
Almorah,WHEAT,1045.2430769230768
Almorah,SOYABEAN,1001.376923076923
Alwar,WHEAT,3408.1284615384616
Alwar,BARLEY,2810.083076923077
Alwar,RICE,1483.7307692307693
Alwar,PEARL MILLET,1372.8846153846155
Alwar,GROUNDNUT,1343.0
Amarawati,MAIZE,1725.2742307692306
Amarawati,WHEAT,1427.5615384615385
Amarawati,KHARIF SORGHUM,1269.3753846153847
Amarawati,SORGHUM,1268.6146153846155
Amarawati,GROUNDNUT,1017.4615384615385
Ambala,WHEAT,3592.505
Ambala,RICE,3170.8076923076924
Ambala,MAIZE,2172.2253846153844
Ambala,OILSEEDS,1295.0846153846153
Ambala,RAPESEED AND MUSTARD,1158.836923076923
Amreli,WHEAT,3013.009230769231
Amreli,CASTOR,1764.7738461538463
Amreli,PEARL MILLET,1564.1153846153845
Amreli,MAIZE,1178.9057692307692
Amreli,RAPESEED AND MUSTARD,1101.6838461538462
Amritsar,WHEAT,4315.0603846153845
Amritsar,MAIZE,3038.6473076923075
Amritsar,RICE,2893.846153846154
Amritsar,SUNFLOWER,1268.96
Amritsar,RAPESEED AND MUSTARD,1127.1569230769232
Anantapur,MAIZE,3610.5296153846157
Anantapur,RICE,2558.423076923077
Anantapur,FINGER MILLET,1919.1657692307692
Anantapur,KHARIF SORGHUM,1243.0157692307691
Anantapur,SORGHUM,909.0738461538463
Aurangabad,MAIZE,1999.6257692307695
Aurangabad,WHEAT,1378.1946153846152
Aurangabad,KHARIF SORGHUM,1240.621923076923
Aurangabad,SOYABEAN,1041.3073076923079
Aurangabad,PEARL MILLET,872.5
Azamgarh,WHEAT,2437.297692307692
Azamgarh,BARLEY,1859.975
Azamgarh,RICE,1850.3461538461538
Azamgarh,PEARL MILLET,1408.6923076923076
Azamgarh,MAIZE,1376.0392307692307
Bahraich,WHEAT,2401.4823076923076
Bahraich,BARLEY,2075.5261538461536
Bahraich,RICE,1776.5
Bahraich,PEARL MILLET,1490.9615384615386
Bahraich,SUNFLOWER,1085.0265384615384
Balaghat,MAIZE,1563.591923076923
Balaghat,SORGHUM,1435.658076923077
Balaghat,KHARIF SORGHUM,1430.0961538461538
Balaghat,RICE,1256.8461538461538
Balaghat,PIGEONPEA,1052.13
Balasore,GROUNDNUT,1626.9615384615386
Balasore,WHEAT,1536.901923076923
Balasore,RICE,1476.6538461538462
Balasore,MAIZE,1317.9796153846155
Balasore,OILSEEDS,1063.7234615384616
Ballia,WHEAT,2450.212307692308
Ballia,BARLEY,1803.9011538461539
Ballia,RICE,1745.4615384615386
Ballia,PEARL MILLET,1333.6923076923076
Ballia,MAIZE,1289.4980769230767
Banaskantha,WHEAT,2657.446153846154
Banaskantha,CASTOR,1956.625
Banaskantha,MAIZE,1866.7350000000001
Banaskantha,OILSEEDS,1525.831923076923
Banaskantha,RAPESEED AND MUSTARD,1366.7873076923076
Banda,WHEAT,1570.6419230769231
Banda,BARLEY,1463.6615384615384
Banda,MAIZE,1311.785
Banda,PIGEONPEA,1229.663076923077
Banda,RICE,1171.2692307692307
Bankura,RICE,2584.5
Bankura,WHEAT,2081.199230769231
Bankura,MAIZE,1839.488076923077
Bankura,GROUNDNUT,1149.423076923077
Bankura,CHICKPEA,894.7692307692307
Banswara,WHEAT,2085.625
Banswara,BARLEY,1839.4092307692308
Banswara,GROUNDNUT,1314.6538461538462
Banswara,MAIZE,1181.9288461538463
Banswara,RAPESEED AND MUSTARD,1117.5961538461538
Barabanki,WHEAT,2765.2392307692307
Barabanki,RICE,2223.230769230769
Barabanki,BARLEY,2078.886153846154
Barabanki,PEARL MILLET,1224.9615384615386
Barabanki,PIGEONPEA,965.9042307692308
Bareilly,WHEAT,2645.9280769230772
Bareilly,BARLEY,2099.99
Bareilly,RICE,2018.2307692307693
Bareilly,MAIZE,1435.5092307692307
Bareilly,SUNFLOWER,1303.7765384615386
Barmer,BARLEY,2159.595384615385
Barmer,WHEAT,1925.408846153846
Barmer,MAIZE,992.9096153846154
Barmer,GROUNDNUT,951.9615384615385
Barmer,RAPESEED AND MUSTARD,938.0869230769232
Bastar,MAIZE,1674.1957692307692
Bastar,WHEAT,1600.8953846153845
Bastar,RICE,1172.423076923077
Bastar,SOYABEAN,988.8149999999999
Bastar,SORGHUM,909.6423076923077
Basti,WHEAT,2472.743076923077
Basti,BARLEY,2241.4738461538464
Basti,RICE,1846.0384615384614
Basti,PEARL MILLET,1240.1923076923076
Basti,MAIZE,1207.6415384615384
Beed,MAIZE,1166.0753846153846
Beed,WHEAT,1012.7473076923077
Beed,SOYABEAN,995.4188461538462
Beed,KHARIF SORGHUM,947.0011538461538
Beed,PEARL MILLET,700.8846153846154
Belgaum,MAIZE,2810.3650000000002
Belgaum,RICE,1548.3846153846155
Belgaum,KHARIF SORGHUM,1341.5742307692308
Belgaum,WHEAT,1024.49
Belgaum,SORGHUM,874.0211538461538
Bellary,RICE,3227.653846153846
Bellary,MAIZE,2884.4311538461543
Bellary,KHARIF SORGHUM,1466.5900000000001
Bellary,SORGHUM,1275.7676923076922
Bellary,RABI SORGHUM,1069.1276923076923
Betul,MAIZE,1674.3073076923076
Betul,WHEAT,1647.8692307692306
Betul,GROUNDNUT,1173.8076923076924
Betul,RICE,1154.7692307692307
Betul,KHARIF SORGHUM,965.4946153846154
Bhagalpur,MAIZE,2532.340769230769
Bhagalpur,WHEAT,1819.6269230769233
Bhagalpur,RICE,1407.3846153846155
Bhagalpur,PIGEONPEA,1127.0334615384616
Bhagalpur,SUNFLOWER,1004.8315384615385
Bhandara,MAIZE,1440.2684615384617
Bhandara,RICE,1364.5384615384614
Bhandara,SOYABEAN,951.8665384615384
Bhandara,GROUNDNUT,922.2307692307693
Bhandara,WHEAT,859.265
Bharatpur,WHEAT,3478.658076923077
Bharatpur,BARLEY,2642.944615384615
Bharatpur,RICE,1545.2307692307693
Bharatpur,PEARL MILLET,1344.8846153846155
Bharatpur,RAPESEED AND MUSTARD,1227.353076923077
Bharuch,CASTOR,1747.793846153846
Bharuch,MAIZE,1418.1573076923075
Bharuch,WHEAT,1400.0961538461538
Bharuch,GROUNDNUT,1369.6923076923076
Bharuch,PEARL MILLET,1369.3846153846155
Bhatinda,WHEAT,4220.933076923076
Bhatinda,RICE,3949.923076923077
Bhatinda,BARLEY,3038.192692307692
Bhatinda,RAPESEED AND MUSTARD,1164.5096153846155
Bhatinda,OILSEEDS,962.3676923076923
Bhavnagar,WHEAT,2483.2396153846153
Bhavnagar,CASTOR,1832.2476923076924
Bhavnagar,PEARL MILLET,1780.5384615384614
Bhavnagar,MAIZE,1167.6092307692309
Bhavnagar,GROUNDNUT,1099.6153846153845
Bhilwara,WHEAT,2433.6776923076923
Bhilwara,BARLEY,2066.0034615384616
Bhilwara,RICE,1437.5
Bhilwara,MAIZE,1241.871153846154
Bhilwara,SOYABEAN,1093.7723076923075
Bhind,WHEAT,2328.186923076923
Bhind,RICE,2314.5
Bhind,BARLEY,1918.7903846153847
Bhind,KHARIF SORGHUM,1357.2111538461538
Bhind,SORGHUM,1357.2111538461538
Bidar,MAIZE,2182.021153846154
Bidar,KHARIF SORGHUM,1363.3853846153845
Bidar,SORGHUM,1092.3515384615384
Bidar,SAFFLOWER,1051.0953846153845
Bidar,WHEAT,905.8461538461538
Bijapur,MAIZE,3028.226153846154
Bijapur,RICE,1954.3076923076924
Bijapur,KHARIF SORGHUM,1688.5584615384614
Bijapur,WHEAT,883.1707692307692
Bijapur,SORGHUM,803.6834615384615
Bijnor,WHEAT,2815.7292307692305
Bijnor,RICE,2667.3076923076924
Bijnor,BARLEY,1994.4503846153846
Bijnor,MAIZE,1245.696923076923
Bijnor,RAPESEED AND MUSTARD,992.2184615384615
Bikaner,BARLEY,1977.0265384615386
Bikaner,WHEAT,1880.993846153846
Bikaner,GROUNDNUT,1610.2307692307693
Bikaner,RICE,1291.8461538461538
Bikaner,OILSEEDS,1118.9053846153847
Bilashpur,MAIZE,1985.9207692307693
Bilashpur,RICE,1600.423076923077
Bilashpur,WHEAT,1362.4696153846153
Bilashpur,BARLEY,1318.5642307692308
Bilashpur,SOYABEAN,800.3203846153847
Bilaspur,RICE,1351.3846153846155
Bilaspur,MAIZE,1316.2150000000001
Bilaspur,GROUNDNUT,1137.3846153846155
Bilaspur,WHEAT,995.1615384615385
Bilaspur,SOYABEAN,909.8507692307692
Birbhum,RICE,2772.8846153846152
Birbhum,WHEAT,2612.3876923076923
Birbhum,MAIZE,1404.3465384615386
Birbhum,GROUNDNUT,1036.076923076923
Birbhum,CHICKPEA,1035.7307692307693
Bolangir,WHEAT,1496.875769230769
Bolangir,RICE,1428.1153846153845
Bolangir,GROUNDNUT,1321.8846153846155
Bolangir,MAIZE,1251.5842307692308
Bolangir,SUNFLOWER,886.6138461538461
Budaun,WHEAT,2808.1561538461538
Budaun,BARLEY,2096.665769230769
Budaun,RICE,1768.0384615384614
Budaun,MAIZE,1510.7196153846153
Budaun,PEARL MILLET,1407.1153846153845
Buland Shahar,WHEAT,3631.2296153846155
Buland Shahar,BARLEY,3261.748461538462
Buland Shahar,RICE,2248.3076923076924
Buland Shahar,MAIZE,1945.6857692307692
Buland Shahar,PEARL MILLET,1508.6153846153845
Buldhana,MAIZE,1814.9915384615383
Buldhana,KHARIF SORGHUM,1537.684230769231
Buldhana,WHEAT,1503.8773076923076
Buldhana,SORGHUM,1452.1157692307693
Buldhana,SOYABEAN,1106.3796153846154
Bundi,WHEAT,3106.805384615385
Bundi,BARLEY,2329.588076923077
Bundi,MAIZE,1612.5515384615387
Bundi,RICE,1588.923076923077
Bundi,GROUNDNUT,1311.5
Burdwan,RICE,2934.6923076923076
Burdwan,WHEAT,2282.0603846153845
Burdwan,GROUNDNUT,1695.1538461538462
Burdwan,MAIZE,1577.4846153846154
Burdwan,RAPESEED AND MUSTARD,849.8469230769231
Cachar,RICE,1867.8461538461538
Cachar,WHEAT,1153.8565384615385
Cachar,PIGEONPEA,711.7603846153846
Cachar,MAIZE,674.6226923076924
Cachar,CHICKPEA,530.3461538461538
Chamba,MAIZE,2730.815769230769
Chamba,WHEAT,1469.331153846154
Chamba,RICE,1354.0384615384614
Chamba,BARLEY,1259.7007692307693
Chamba,MINOR PULSES,526.5176923076923
Chamoli,BARLEY,1317.6803846153848
Chamoli,RICE,1290.5384615384614
Chamoli,WHEAT,1277.5280769230772
Chamoli,MAIZE,1111.5653846153846
Chamoli,FINGER MILLET,964.0646153846154
Chandrapur,MAIZE,1638.701923076923
Chandrapur,RICE,1251.1153846153845
Chandrapur,GROUNDNUT,1078.1923076923076
Chandrapur,KHARIF SORGHUM,1072.3915384615384
Chandrapur,SOYABEAN,1035.2788461538462
Chengalpattu MGR / Kancheepuram,RICE,3518.769230769231
Chengalpattu MGR / Kancheepuram,GROUNDNUT,2844.769230769231
Chengalpattu MGR / Kancheepuram,FINGER MILLET,2322.0492307692307
Chengalpattu MGR / Kancheepuram,OILSEEDS,2093.866153846154
Chengalpattu MGR / Kancheepuram,PEARL MILLET,1855.2307692307693
Chhatarpur,WHEAT,1660.0407692307692
Chhatarpur,BARLEY,1185.6938461538462
Chhatarpur,CHICKPEA,973.3076923076923
Chhatarpur,MAIZE,837.7557692307693
Chhatarpur,SORGHUM,828.49
Chhindwara,MAIZE,2453.9480769230768
Chhindwara,WHEAT,2100.0080769230767
Chhindwara,PIGEONPEA,1446.0861538461538
Chhindwara,GROUNDNUT,1433.7307692307693
Chhindwara,CHICKPEA,1254.8461538461538
Chickmagalur,MAIZE,2658.2834615384613
Chickmagalur,RICE,2416.576923076923
Chickmagalur,FINGER MILLET,1383.5342307692308
Chickmagalur,GROUNDNUT,960.5384615384615
Chickmagalur,KHARIF SORGHUM,917.3107692307692
Chitradurga,MAIZE,2805.826153846154
Chitradurga,RICE,2550.269230769231
Chitradurga,KHARIF SORGHUM,1752.4565384615385
Chitradurga,SORGHUM,1324.2342307692309
Chitradurga,FINGER MILLET,1293.5857692307693
Chittoor,MAIZE,3346.6746153846157
Chittoor,RICE,2678.8846153846152
Chittoor,PEARL MILLET,1514.3846153846155
Chittoor,FINGER MILLET,1070.0223076923075
Chittoor,GROUNDNUT,1055.2692307692307
Chittorgarh,WHEAT,2990.769230769231
Chittorgarh,BARLEY,2287.716153846154
Chittorgarh,MAIZE,1813.2134615384616
Chittorgarh,RICE,1414.423076923077
Chittorgarh,GROUNDNUT,1182.3461538461538
Churu,WHEAT,2251.458076923077
Churu,BARLEY,1660.1565384615385
Churu,GROUNDNUT,1562.8846153846155
Churu,OILSEEDS,1065.481153846154
Churu,RAPESEED AND MUSTARD,900.146923076923
Coimbatore,RICE,3542.346153846154
Coimbatore,MAIZE,3160.033076923077
Coimbatore,FINGER MILLET,1910.0238461538463
Coimbatore,PEARL MILLET,1897.3461538461538
Coimbatore,GROUNDNUT,1569.576923076923
Cooch Behar,MAIZE,3364.7784615384617
Cooch Behar,WHEAT,1889.0
Cooch Behar,RICE,1776.7307692307693
Cooch Behar,GROUNDNUT,664.5384615384615
Cooch Behar,MINOR PULSES,629.5726923076923
Cuttack,RICE,1613.3846153846155
Cuttack,WHEAT,1607.5988461538461
Cuttack,GROUNDNUT,1567.8846153846155
Cuttack,OILSEEDS,1371.958076923077
Cuttack,MAIZE,1245.2396153846153
Dakshina Kannada,RICE,2230.9615384615386
Dakshina Kannada,OILSEEDS,1301.753846153846
Dakshina Kannada,MAIZE,1249.3588461538461
Dakshina Kannada,GROUNDNUT,449.3076923076923
Dakshina Kannada,MINOR PULSES,406.01653846153846
Damoh,MAIZE,1663.4211538461536
Damoh,WHEAT,1567.7696153846155
Damoh,KHARIF SORGHUM,1323.0261538461539
Damoh,SORGHUM,1321.591923076923
Damoh,GROUNDNUT,947.8846153846154
Dangs,WHEAT,2269.9461538461537
Dangs,RICE,1291.8846153846155
Dangs,GROUNDNUT,1275.5384615384614
Dangs,MAIZE,1182.0392307692307
Dangs,SORGHUM,1170.7915384615385
Darbhanga,MAIZE,2743.87
Darbhanga,WHEAT,1879.3861538461538
Darbhanga,PIGEONPEA,1198.3600000000001
Darbhanga,BARLEY,1074.4826923076923
Darbhanga,RAPESEED AND MUSTARD,1055.3453846153845
Darjeeling,MAIZE,3121.1123076923077
Darjeeling,RICE,1713.9615384615386
Darjeeling,WHEAT,1568.460769230769
Darjeeling,FINGER MILLET,1042.1142307692307
Darjeeling,GROUNDNUT,744.9230769230769
Darrang,RICE,1499.3846153846155
Darrang,WHEAT,1159.4515384615383
Darrang,MAIZE,1069.095769230769
Darrang,PIGEONPEA,737.7173076923077
Darrang,CHICKPEA,659.0384615384615
Datia,WHEAT,2256.895
Datia,BARLEY,2005.5976923076923
Datia,CHICKPEA,1177.576923076923
Datia,MAIZE,1168.7734615384616
Datia,PEARL MILLET,1084.2561943587204
Dehradun,RICE,1937.3846153846155
Dehradun,WHEAT,1822.563076923077
Dehradun,MAIZE,1565.681923076923
Dehradun,BARLEY,1528.2173076923077
Dehradun,FINGER MILLET,928.3323076923077
Deoria,WHEAT,2526.291923076923
Deoria,BARLEY,2084.187692307692
Deoria,RICE,1927.5
Deoria,PEARL MILLET,1638.076923076923
Deoria,MAIZE,1493.926153846154
Dewas,WHEAT,2290.1457692307695
Dewas,MAIZE,1360.1353846153845
Dewas,KHARIF SORGHUM,1205.816923076923
Dewas,SORGHUM,1204.3192307692307
Dewas,GROUNDNUT,1136.4615384615386
Dhanbad,RICE,1648.3084137191854
Dhanbad,PIGEONPEA,1475.5808333333334
Dhanbad,WHEAT,1268.8833333333334
Dhanbad,MAIZE,1032.1333333333334
Dhanbad,RAPESEED AND MUSTARD,919.3741666666666
Dhar,WHEAT,2156.5950000000003
Dhar,MAIZE,1583.223076923077
Dhar,SOYABEAN,1121.7646153846154
Dhar,OILSEEDS,986.6326923076923
Dhar,GROUNDNUT,886.8846153846154
Dharwad,MAIZE,2674.738076923077
Dharwad,KHARIF SORGHUM,1249.8480769230769
Dharwad,RICE,1066.1153846153845
Dharwad,FINGER MILLET,912.4273076923077
Dharwad,SORGHUM,778.8776923076923
Dhenkanal,WHEAT,1656.5311538461538
Dhenkanal,RICE,1563.6538461538462
Dhenkanal,GROUNDNUT,1335.7692307692307
Dhenkanal,MAIZE,1071.2269230769232
Dhenkanal,PIGEONPEA,749.9146153846153
Dhule,MAIZE,1822.5426923076923
Dhule,WHEAT,1605.2234615384614
Dhule,KHARIF SORGHUM,1335.456153846154
Dhule,SOYABEAN,1293.5803846153844
Dhule,SORGHUM,1199.6019230769232
Dibrugarh,RICE,1725.8846153846155
Dibrugarh,WHEAT,1168.315
Dibrugarh,MAIZE,812.98
Dibrugarh,PIGEONPEA,762.0538461538462
Dibrugarh,RAPESEED AND MUSTARD,586.3184615384615
Dungarpur,BARLEY,2321.6434615384615
Dungarpur,WHEAT,1925.2503846153847
Dungarpur,GROUNDNUT,1253.4615384615386
Dungarpur,RAPESEED AND MUSTARD,1046.4438461538462
Dungarpur,CHICKPEA,1027.6923076923076
Durg,RICE,1381.3076923076924
Durg,MAIZE,1164.3488461538461
Durg,GROUNDNUT,1058.0
Durg,SORGHUM,818.3573076923077
Durg,SOYABEAN,803.2492307692307
East Godavari,MAIZE,5371.429615384614
East Godavari,RICE,3133.769230769231
East Godavari,GROUNDNUT,1790.8461538461538
East Godavari,CHICKPEA,1176.7692307692307
East Godavari,OILSEEDS,1154.771923076923
Eranakulam,RICE,1885.2692307692307
Eranakulam,MINOR PULSES,838.3096153846153
Eranakulam,FINGER MILLET,557.6715384615384
Eranakulam,SESAMUM,334.08076923076925
Eranakulam,PIGEONPEA,153.84615384615384
Etah,WHEAT,2883.451538461539
Etah,BARLEY,2674.303846153846
Etah,RICE,1968.5384615384614
Etah,MAIZE,1897.4257692307692
Etah,PEARL MILLET,1779.8461538461538
Etawah,WHEAT,3060.3934615384615
Etawah,RICE,2418.153846153846
Etawah,BARLEY,2390.9073076923078
Etawah,MAIZE,1903.7776923076924
Etawah,PEARL MILLET,1684.0
Faizabad,WHEAT,2681.3792307692306
Faizabad,RICE,2205.346153846154
Faizabad,BARLEY,2050.13
Faizabad,MAIZE,1179.221923076923
Faizabad,PEARL MILLET,1081.3076923076924
Farrukhabad,WHEAT,3168.4776923076925
Farrukhabad,BARLEY,2360.300769230769
Farrukhabad,RICE,2127.3846153846152
Farrukhabad,MAIZE,1876.276923076923
Farrukhabad,SUNFLOWER,1386.676153846154
Fatehpur,WHEAT,2536.3223076923077
Fatehpur,RICE,1918.076923076923
Fatehpur,MAIZE,1540.76
Fatehpur,BARLEY,1410.2923076923075
Fatehpur,PIGEONPEA,1404.1973076923075
Ferozpur,WHEAT,4322.301153846154
Ferozpur,RICE,3713.8846153846152
Ferozpur,BARLEY,3315.79
Ferozpur,RAPESEED AND MUSTARD,1276.7826923076923
Ferozpur,OILSEEDS,972.1169230769231
Ganganagar,WHEAT,3081.371923076923
Ganganagar,RICE,2447.769230769231
Ganganagar,BARLEY,2311.6773076923077
Ganganagar,GROUNDNUT,1465.6153846153845
Ganganagar,MAIZE,1270.3492307692309
Ganjam,WHEAT,1905.695
Ganjam,RICE,1608.3846153846155
Ganjam,MAIZE,1410.9653846153847
Ganjam,GROUNDNUT,1341.3461538461538
Ganjam,FINGER MILLET,879.5842307692308
Garhwal,WHEAT,1085.878846153846
Garhwal,RICE,1079.3076923076924
Garhwal,MAIZE,1034.3899999999999
Garhwal,BARLEY,993.6838461538462
Garhwal,FINGER MILLET,786.6492307692308
Gaya,WHEAT,1973.5042307692308
Gaya,MAIZE,1942.1103846153844
Gaya,RICE,1756.3076923076924
Gaya,PIGEONPEA,1129.941923076923
Gaya,SUNFLOWER,1029.4707692307693
Ghazipur,WHEAT,2336.4049999999997
Ghazipur,RICE,2015.7692307692307
Ghazipur,BARLEY,1609.4676923076922
Ghazipur,MAIZE,1319.0473076923079
Ghazipur,PEARL MILLET,1204.6153846153845
Goalpara,RICE,1655.8461538461538
Goalpara,WHEAT,1321.3511538461537
Goalpara,MAIZE,833.91
Goalpara,PIGEONPEA,799.4396153846154
Goalpara,RAPESEED AND MUSTARD,548.6611538461539
Gonda,WHEAT,2492.7184615384617
Gonda,BARLEY,2050.9684615384617
Gonda,RICE,1881.0384615384614
Gonda,PEARL MILLET,1023.8461538461538
Gonda,MAIZE,974.0823076923077
Gorakhpur,WHEAT,2505.101153846154
Gorakhpur,BARLEY,2083.8553846153845
Gorakhpur,RICE,1779.6153846153845
Gorakhpur,PEARL MILLET,1548.6153846153845
Gorakhpur,SUNFLOWER,1381.908076923077
Gulbarga,MAIZE,2399.028076923077
Gulbarga,RICE,1989.6538461538462
Gulbarga,KHARIF SORGHUM,1032.4869230769232
Gulbarga,WHEAT,824.1423076923077
Gulbarga,SORGHUM,797.25
Guna,BARLEY,1708.4453846153847
Guna,WHEAT,1544.2692307692307
Guna,GROUNDNUT,1349.1923076923076
Guna,MAIZE,1322.801153846154
Guna,PEARL MILLET,1032.2561943587204
Guntur,MAIZE,5899.908076923077
Guntur,RICE,3194.5384615384614
Guntur,RABI SORGHUM,2574.5903846153847
Guntur,SORGHUM,2432.7384615384613
Guntur,GROUNDNUT,2226.5384615384614
Gurdaspur,WHEAT,3987.201153846154
Gurdaspur,RICE,2942.1153846153848
Gurdaspur,MAIZE,2075.0280769230767
Gurdaspur,RAPESEED AND MUSTARD,1012.1519230769231
Gurdaspur,OILSEEDS,708.5226923076923
Gurgaon,WHEAT,3781.7926923076925
Gurgaon,RICE,2868.6153846153848
Gurgaon,BARLEY,2851.004615384615
Gurgaon,PEARL MILLET,1394.3076923076924
Gurgaon,RAPESEED AND MUSTARD,1378.4203846153846
Gwalior,WHEAT,2613.4357692307694
Gwalior,BARLEY,2447.735
Gwalior,RICE,2084.3076923076924
Gwalior,KHARIF SORGHUM,1792.481923076923
Gwalior,SORGHUM,1792.481923076923
Hamirpur,WHEAT,1867.595
Hamirpur,BARLEY,1477.8442307692308
Hamirpur,RICE,1123.3461538461538
Hamirpur,MAIZE,1084.5661538461538
Hamirpur,PIGEONPEA,1036.0203846153845
Hardoi,WHEAT,2798.9346153846154
Hardoi,RICE,2023.0384615384614
Hardoi,BARLEY,1636.2773076923077
Hardoi,MAIZE,1431.6569230769232
Hardoi,SUNFLOWER,1405.5261538461539
Hassan,MAIZE,3217.765
Hassan,RICE,2489.1153846153848
Hassan,FINGER MILLET,1420.6673076923075
Hassan,KHARIF SORGHUM,1128.758076923077
Hassan,SORGHUM,992.9915384615384
Hazaribagh,RICE,1490.9334137191854
Hazaribagh,WHEAT,1395.18
Hazaribagh,MAIZE,1235.4920833333333
Hazaribagh,PIGEONPEA,1177.3983333333333
Hazaribagh,CHICKPEA,796.1666666666666
Hissar,WHEAT,4208.135384615385
Hissar,BARLEY,2988.076153846154
Hissar,RICE,2724.3076923076924
Hissar,PEARL MILLET,1644.4615384615386
Hissar,RAPESEED AND MUSTARD,1345.576153846154
Hooghly,RICE,2690.3846153846152
Hooghly,WHEAT,2071.4696153846153
Hooghly,GROUNDNUT,1685.6923076923076
Hooghly,MAIZE,1152.4257692307692
Hooghly,SESAMUM,873.2323076923077
Hoshangabad,WHEAT,2600.869230769231
Hoshangabad,RICE,1624.6153846153845
Hoshangabad,MAIZE,1570.4942307692306
Hoshangabad,BARLEY,1556.1115384615384
Hoshangabad,RABI SORGHUM,1306.3923076923077
Hoshiarpur,WHEAT,3630.9361538461535
Hoshiarpur,RICE,3148.1153846153848
Hoshiarpur,MAIZE,2857.6953846153847
Hoshiarpur,SUNFLOWER,1322.194230769231
Hoshiarpur,GROUNDNUT,1113.7692307692307
Hyderabad,MAIZE,2791.1973076923077
Hyderabad,FINGER MILLET,1367.9980769230767
Hyderabad,KHARIF SORGHUM,1027.4303846153846
Hyderabad,SORGHUM,987.015
Hyderabad,RABI SORGHUM,892.7284615384615
Indore,WHEAT,2560.6549999999997
Indore,MAIZE,1294.5515384615383
Indore,KHARIF SORGHUM,1175.329230769231
Indore,SORGHUM,1175.329230769231
Indore,SOYABEAN,1146.5884615384616
Jabalpur,WHEAT,1563.0173076923077
Jabalpur,MAIZE,1408.5019230769233
Jabalpur,BARLEY,1123.34
Jabalpur,KHARIF SORGHUM,1037.5
Jabalpur,SORGHUM,1036.3373076923076
Jaipur,WHEAT,2832.008846153846
Jaipur,BARLEY,2433.1996153846153
Jaipur,GROUNDNUT,1374.923076923077
Jaipur,PEARL MILLET,1041.0
Jaipur,MAIZE,1033.4526923076924
Jaisalmer,BARLEY,2129.21
Jaisalmer,WHEAT,2104.36
Jaisalmer,GROUNDNUT,1144.1153846153845
Jaisalmer,RAPESEED AND MUSTARD,792.3696153846154
Jaisalmer,OILSEEDS,778.5630769230769
Jalandhar,WHEAT,4321.115384615385
Jalandhar,RICE,3538.653846153846
Jalandhar,MAIZE,3084.2534615384616
Jalandhar,SUNFLOWER,1256.5988461538461
Jalandhar,RAPESEED AND MUSTARD,1189.478076923077
Jalaun,WHEAT,2662.386923076923
Jalaun,BARLEY,1861.5492307692307
Jalaun,PIGEONPEA,1204.8488461538461
Jalaun,RICE,1070.076923076923
Jalaun,MINOR PULSES,1044.0365384615384
Jalgaon,MAIZE,2145.659230769231
Jalgaon,KHARIF SORGHUM,1902.6434615384617
Jalgaon,WHEAT,1886.8465384615386
Jalgaon,SORGHUM,1751.1184615384616
Jalgaon,SOYABEAN,1581.6299999999999
Jalore,BARLEY,2253.306923076923
Jalore,WHEAT,1641.7130769230769
Jalore,MAIZE,1316.1719230769231
Jalore,GROUNDNUT,1231.5
Jalore,CASTOR,1153.6100000000001
Jalpaiguri,MAIZE,2015.0315384615385
Jalpaiguri,WHEAT,1913.2434615384616
Jalpaiguri,RICE,1625.6538461538462
Jalpaiguri,GROUNDNUT,1555.5
